interseccion,mae,n_preguntas,confiable,nota,mae_ci_lower,mae_ci_upper,mae_margin,method,config,group_level
cuba_flora_FÁCIL,0.18503308296203613,1,False,muestra insuficiente — no interpretar como tendencia,0.18503308296203613,0.18503308296203613,0.0,GPT,CHOCLO,interseccion
cuba_geography_DIFÍCIL,0.18142861127853394,1,False,muestra insuficiente — no interpretar como tendencia,0.18142861127853394,0.18142861127853394,0.0,GPT,CHOCLO,interseccion
mexico_dish_INTERMEDIA,0.16914701461791992,1,False,muestra insuficiente — no interpretar como tendencia,0.16914701461791992,0.16914701461791992,0.0,GPT,CHOCLO,interseccion
costa rica_dish_DIFÍCIL,0.1467224359512329,1,False,muestra insuficiente — no interpretar como tendencia,0.1467224359512329,0.1467224359512329,0.0,GPT,CHOCLO,interseccion
cuba_fauna_FÁCIL,0.14484405517578125,1,False,muestra insuficiente — no interpretar como tendencia,0.14484405517578125,0.14484405517578125,0.0,GPT,CHOCLO,interseccion
costa rica_dish_FÁCIL,0.13614237308502197,1,False,muestra insuficiente — no interpretar como tendencia,0.13614237308502197,0.13614237308502197,0.0,GPT,CHOCLO,interseccion
bolivia_dish_FÁCIL,0.13374221324920654,1,False,muestra insuficiente — no interpretar como tendencia,0.13374221324920654,0.13374221324920654,0.0,GPT,CHOCLO,interseccion
republica dominicana_fauna_FÁCIL,0.12065964937210083,1,False,muestra insuficiente — no interpretar como tendencia,0.12065964937210083,0.12065964937210083,0.0,GPT,CHOCLO,interseccion
argentina_tradition_INTERMEDIA,0.9945430932566524,1,False,muestra insuficiente — no interpretar como tendencia,0.9945430932566524,0.9945430932566524,0.0,Claude,CHOCLO,interseccion
argentina_geography_INTERMEDIA,0.9636550843715668,1,False,muestra insuficiente — no interpretar como tendencia,0.9636550843715668,0.9636550843715668,0.0,Claude,CHOCLO,interseccion
argentina_dish_FÁCIL,0.9586724787950516,1,False,muestra insuficiente — no interpretar como tendencia,0.9586724787950516,0.9586724787950516,0.0,Claude,CHOCLO,interseccion
colombia_tradition_INTERMEDIA,0.9418271854519844,1,False,muestra insuficiente — no interpretar como tendencia,0.9418271854519844,0.9418271854519844,0.0,Claude,CHOCLO,interseccion
costa rica_geography_INTERMEDIA,0.9123299494385719,1,False,muestra insuficiente — no interpretar como tendencia,0.9123299494385719,0.9123299494385719,0.0,Claude,CHOCLO,interseccion
venezuela_tradition_INTERMEDIA,0.9066265970468521,1,False,muestra insuficiente — no interpretar como tendencia,0.9066265970468521,0.9066265970468521,0.0,Claude,CHOCLO,interseccion
republica dominicana_dish_DIFÍCIL,0.9033368900418282,1,False,muestra insuficiente — no interpretar como tendencia,0.9033368900418282,0.9033368900418282,0.0,Claude,CHOCLO,interseccion
ecuador_tradition_FÁCIL,0.899713784456253,1,False,muestra insuficiente — no interpretar como tendencia,0.899713784456253,0.899713784456253,0.0,Claude,CHOCLO,interseccion
uruguay_tradition_INTERMEDIA,0.8971177041530609,1,False,muestra insuficiente — no interpretar como tendencia,0.8971177041530609,0.8971177041530609,0.0,Claude,CHOCLO,interseccion
nicaragua_geography_FÁCIL,0.8958479017019272,1,False,muestra insuficiente — no interpretar como tendencia,0.8958479017019272,0.8958479017019272,0.0,Claude,CHOCLO,interseccion
venezuela_object_INTERMEDIA,0.8858566731214523,1,False,muestra insuficiente — no interpretar como tendencia,0.8858566731214523,0.8858566731214523,0.0,Claude,CHOCLO,interseccion
colombia_public_figure_FÁCIL,0.8843988701701164,1,False,muestra insuficiente — no interpretar como tendencia,0.8843988701701164,0.8843988701701164,0.0,Claude,CHOCLO,interseccion
honduras_geography_DIFÍCIL,0.8834620863199234,1,False,muestra insuficiente — no interpretar como tendencia,0.8834620863199234,0.8834620863199234,0.0,Claude,CHOCLO,interseccion
mexico_fauna_DIFÍCIL,0.8759312927722931,1,False,muestra insuficiente — no interpretar como tendencia,0.8759312927722931,0.8759312927722931,0.0,Claude,CHOCLO,interseccion
uruguay_dish_FÁCIL,0.8650593161582947,1,False,muestra insuficiente — no interpretar como tendencia,0.8650593161582947,0.8650593161582947,0.0,Claude,CHOCLO,interseccion
republica dominicana_flora_DIFÍCIL,0.8648522794246674,1,False,muestra insuficiente — no interpretar como tendencia,0.8648522794246674,0.8648522794246674,0.0,Claude,CHOCLO,interseccion
mexico_tradition_INTERMEDIA,0.8617252707481384,1,False,muestra insuficiente — no interpretar como tendencia,0.8617252707481384,0.8617252707481384,0.0,Claude,CHOCLO,interseccion
panama_fauna_INTERMEDIA,0.8581320941448212,1,False,muestra insuficiente — no interpretar como tendencia,0.8581320941448212,0.8581320941448212,0.0,Claude,CHOCLO,interseccion
republica dominicana_fauna_INTERMEDIA,0.8514022380113602,1,False,muestra insuficiente — no interpretar como tendencia,0.8514022380113602,0.8514022380113602,0.0,Claude,CHOCLO,interseccion
panama_geography_FÁCIL,0.8491425812244415,1,False,muestra insuficiente — no interpretar como tendencia,0.8491425812244415,0.8491425812244415,0.0,Claude,CHOCLO,interseccion
venezuela_dish_INTERMEDIA,0.8489014804363251,1,False,muestra insuficiente — no interpretar como tendencia,0.8489014804363251,0.8489014804363251,0.0,Claude,CHOCLO,interseccion
argentina_fauna_INTERMEDIA,0.8374840319156647,1,False,muestra insuficiente — no interpretar como tendencia,0.8374840319156647,0.8374840319156647,0.0,Claude,CHOCLO,interseccion
chile_geography_INTERMEDIA,0.8305171430110931,1,False,muestra insuficiente — no interpretar como tendencia,0.8305171430110931,0.8305171430110931,0.0,Claude,CHOCLO,interseccion
honduras_dish_INTERMEDIA,0.8269296735525131,1,False,muestra insuficiente — no interpretar como tendencia,0.8269296735525131,0.8269296735525131,0.0,Claude,CHOCLO,interseccion
paraguay_tradition_DIFÍCIL,0.8183466196060181,1,False,muestra insuficiente — no interpretar como tendencia,0.8183466196060181,0.8183466196060181,0.0,Claude,CHOCLO,interseccion
chile_tradition_FÁCIL,0.8116597235202789,1,False,muestra insuficiente — no interpretar como tendencia,0.8116597235202789,0.8116597235202789,0.0,Claude,CHOCLO,interseccion
nicaragua_tradition_FÁCIL,0.8083761781454086,1,False,muestra insuficiente — no interpretar como tendencia,0.8083761781454086,0.8083761781454086,0.0,Claude,CHOCLO,interseccion
republica dominicana_dish_FÁCIL,0.8072122633457184,1,False,muestra insuficiente — no interpretar como tendencia,0.8072122633457184,0.8072122633457184,0.0,Claude,CHOCLO,interseccion
argentina_geography_DIFÍCIL,0.8067847490310669,1,False,muestra insuficiente — no interpretar como tendencia,0.8067847490310669,0.8067847490310669,0.0,Claude,CHOCLO,interseccion
chile_tradition_INTERMEDIA,0.8054805099964142,1,False,muestra insuficiente — no interpretar como tendencia,0.8054805099964142,0.8054805099964142,0.0,Claude,CHOCLO,interseccion
chile_public_figure_INTERMEDIA,0.801581859588623,1,False,muestra insuficiente — no interpretar como tendencia,0.801581859588623,0.801581859588623,0.0,Claude,CHOCLO,interseccion
chile_dish_FÁCIL,0.800475001335144,1,False,muestra insuficiente — no interpretar como tendencia,0.800475001335144,0.800475001335144,0.0,Claude,CHOCLO,interseccion
cuba_fauna_INTERMEDIA,0.7955144345760345,1,False,muestra insuficiente — no interpretar como tendencia,0.7955144345760345,0.7955144345760345,0.0,Claude,CHOCLO,interseccion
el salvador_tradition_INTERMEDIA,0.7913412153720856,1,False,muestra insuficiente — no interpretar como tendencia,0.7913412153720856,0.7913412153720856,0.0,Claude,CHOCLO,interseccion
venezuela_fauna_DIFÍCIL,0.7897493839263916,1,False,muestra insuficiente — no interpretar como tendencia,0.7897493839263916,0.7897493839263916,0.0,Claude,CHOCLO,interseccion
nicaragua_fauna_INTERMEDIA,0.7860121130943298,1,False,muestra insuficiente — no interpretar como tendencia,0.7860121130943298,0.7860121130943298,0.0,Claude,CHOCLO,interseccion
panama_dish_FÁCIL,0.7826598286628723,1,False,muestra insuficiente — no interpretar como tendencia,0.7826598286628723,0.7826598286628723,0.0,Claude,CHOCLO,interseccion
guatemala_dish_DIFÍCIL,0.7818223536014557,1,False,muestra insuficiente — no interpretar como tendencia,0.7818223536014557,0.7818223536014557,0.0,Claude,CHOCLO,interseccion
paraguay_tradition_INTERMEDIA,0.7814062684774399,1,False,muestra insuficiente — no interpretar como tendencia,0.7814062684774399,0.7814062684774399,0.0,Claude,CHOCLO,interseccion
uruguay_geography_DIFÍCIL,0.7775227278470993,1,False,muestra insuficiente — no interpretar como tendencia,0.7775227278470993,0.7775227278470993,0.0,Claude,CHOCLO,interseccion
ecuador_geography_FÁCIL,0.7765761762857437,1,False,muestra insuficiente — no interpretar como tendencia,0.7765761762857437,0.7765761762857437,0.0,Claude,CHOCLO,interseccion
honduras_dish_FÁCIL,0.7705294191837311,1,False,muestra insuficiente — no interpretar como tendencia,0.7705294191837311,0.7705294191837311,0.0,Claude,CHOCLO,interseccion
peru_fauna_DIFÍCIL,0.7698867917060852,1,False,muestra insuficiente — no interpretar como tendencia,0.7698867917060852,0.7698867917060852,0.0,Claude,CHOCLO,interseccion
republica dominicana_dish_INTERMEDIA,0.7654621750116348,1,False,muestra insuficiente — no interpretar como tendencia,0.7654621750116348,0.7654621750116348,0.0,Claude,CHOCLO,interseccion
guatemala_dish_INTERMEDIA,0.7649452388286591,1,False,muestra insuficiente — no interpretar como tendencia,0.7649452388286591,0.7649452388286591,0.0,Claude,CHOCLO,interseccion
costa rica_tradition_DIFÍCIL,0.759622722864151,1,False,muestra insuficiente — no interpretar como tendencia,0.759622722864151,0.759622722864151,0.0,Claude,CHOCLO,interseccion
honduras_flora_DIFÍCIL,0.7578796446323395,1,False,muestra insuficiente — no interpretar como tendencia,0.7578796446323395,0.7578796446323395,0.0,Claude,CHOCLO,interseccion
argentina_flora_DIFÍCIL,0.7561971098184586,1,False,muestra insuficiente — no interpretar como tendencia,0.7561971098184586,0.7561971098184586,0.0,Claude,CHOCLO,interseccion
guatemala_geography_FÁCIL,0.753000020980835,1,False,muestra insuficiente — no interpretar como tendencia,0.753000020980835,0.753000020980835,0.0,Claude,CHOCLO,interseccion
paraguay_object_INTERMEDIA,0.7476675510406494,1,False,muestra insuficiente — no interpretar como tendencia,0.7476675510406494,0.7476675510406494,0.0,Claude,CHOCLO,interseccion
colombia_dish_FÁCIL,0.7472063302993774,1,False,muestra insuficiente — no interpretar como tendencia,0.7472063302993774,0.7472063302993774,0.0,Claude,CHOCLO,interseccion
colombia_tradition_DIFÍCIL,0.7433566153049469,1,False,muestra insuficiente — no interpretar como tendencia,0.7433566153049469,0.7433566153049469,0.0,Claude,CHOCLO,interseccion
panama_fauna_DIFÍCIL,0.7428543567657471,1,False,muestra insuficiente — no interpretar como tendencia,0.7428543567657471,0.7428543567657471,0.0,Claude,CHOCLO,interseccion
panama_object_FÁCIL,0.7418771982192993,1,False,muestra insuficiente — no interpretar como tendencia,0.7418771982192993,0.7418771982192993,0.0,Claude,CHOCLO,interseccion
chile_geography_FÁCIL,0.7391352951526642,1,False,muestra insuficiente — no interpretar como tendencia,0.7391352951526642,0.7391352951526642,0.0,Claude,CHOCLO,interseccion
guatemala_fauna_FÁCIL,0.7383691966533661,1,False,muestra insuficiente — no interpretar como tendencia,0.7383691966533661,0.7383691966533661,0.0,Claude,CHOCLO,interseccion
cuba_geography_INTERMEDIA,0.7375853359699249,1,False,muestra insuficiente — no interpretar como tendencia,0.7375853359699249,0.7375853359699249,0.0,Claude,CHOCLO,interseccion
uruguay_tradition_DIFÍCIL,0.7311610579490662,1,False,muestra insuficiente — no interpretar como tendencia,0.7311610579490662,0.7311610579490662,0.0,Claude,CHOCLO,interseccion
honduras_fauna_DIFÍCIL,0.7245703637599945,1,False,muestra insuficiente — no interpretar como tendencia,0.7245703637599945,0.7245703637599945,0.0,Claude,CHOCLO,interseccion
bolivia_public_figure_FÁCIL,0.7243015170097351,1,False,muestra insuficiente — no interpretar como tendencia,0.7243015170097351,0.7243015170097351,0.0,Claude,CHOCLO,interseccion
venezuela_object_DIFÍCIL,0.7217236757278442,1,False,muestra insuficiente — no interpretar como tendencia,0.7217236757278442,0.7217236757278442,0.0,Claude,CHOCLO,interseccion
honduras_tradition_INTERMEDIA,0.720240980386734,1,False,muestra insuficiente — no interpretar como tendencia,0.720240980386734,0.720240980386734,0.0,Claude,CHOCLO,interseccion
uruguay_fauna_FÁCIL,0.7182497978210449,1,False,muestra insuficiente — no interpretar como tendencia,0.7182497978210449,0.7182497978210449,0.0,Claude,CHOCLO,interseccion
bolivia_geography_INTERMEDIA,0.7171471416950226,1,False,muestra insuficiente — no interpretar como tendencia,0.7171471416950226,0.7171471416950226,0.0,Claude,CHOCLO,interseccion
venezuela_tradition_FÁCIL,0.7129202485084534,1,False,muestra insuficiente — no interpretar como tendencia,0.7129202485084534,0.7129202485084534,0.0,Claude,CHOCLO,interseccion
mexico_object_DIFÍCIL,0.7101499140262604,1,False,muestra insuficiente — no interpretar como tendencia,0.7101499140262604,0.7101499140262604,0.0,Claude,CHOCLO,interseccion
panama_tradition_DIFÍCIL,0.7099734544754028,1,False,muestra insuficiente — no interpretar como tendencia,0.7099734544754028,0.7099734544754028,0.0,Claude,CHOCLO,interseccion
guatemala_fauna_INTERMEDIA,0.7028039693832397,1,False,muestra insuficiente — no interpretar como tendencia,0.7028039693832397,0.7028039693832397,0.0,Claude,CHOCLO,interseccion
paraguay_geography_INTERMEDIA,0.701447069644928,1,False,muestra insuficiente — no interpretar como tendencia,0.701447069644928,0.701447069644928,0.0,Claude,CHOCLO,interseccion
cuba_flora_DIFÍCIL,0.7006470561027527,1,False,muestra insuficiente — no interpretar como tendencia,0.7006470561027527,0.7006470561027527,0.0,Claude,CHOCLO,interseccion
nicaragua_dish_FÁCIL,0.7006222605705261,1,False,muestra insuficiente — no interpretar como tendencia,0.7006222605705261,0.7006222605705261,0.0,Claude,CHOCLO,interseccion
chile_public_figure_FÁCIL,0.7004435956478119,1,False,muestra insuficiente — no interpretar como tendencia,0.7004435956478119,0.7004435956478119,0.0,Claude,CHOCLO,interseccion
colombia_fauna_INTERMEDIA,0.7003774642944336,1,False,muestra insuficiente — no interpretar como tendencia,0.7003774642944336,0.7003774642944336,0.0,Claude,CHOCLO,interseccion
nicaragua_flora_DIFÍCIL,0.6969947516918182,1,False,muestra insuficiente — no interpretar como tendencia,0.6969947516918182,0.6969947516918182,0.0,Claude,CHOCLO,interseccion
panama_geography_INTERMEDIA,0.6966210901737213,1,False,muestra insuficiente — no interpretar como tendencia,0.6966210901737213,0.6966210901737213,0.0,Claude,CHOCLO,interseccion
paraguay_object_DIFÍCIL,0.6938441693782806,1,False,muestra insuficiente — no interpretar como tendencia,0.6938441693782806,0.6938441693782806,0.0,Claude,CHOCLO,interseccion
peru_fauna_INTERMEDIA,0.6931384801864624,1,False,muestra insuficiente — no interpretar como tendencia,0.6931384801864624,0.6931384801864624,0.0,Claude,CHOCLO,interseccion
ecuador_fauna_DIFÍCIL,0.6907269954681396,1,False,muestra insuficiente — no interpretar como tendencia,0.6907269954681396,0.6907269954681396,0.0,Claude,CHOCLO,interseccion
ecuador_tradition_INTERMEDIA,0.6891893446445465,1,False,muestra insuficiente — no interpretar como tendencia,0.6891893446445465,0.6891893446445465,0.0,Claude,CHOCLO,interseccion
honduras_flora_INTERMEDIA,0.6880391836166382,1,False,muestra insuficiente — no interpretar como tendencia,0.6880391836166382,0.6880391836166382,0.0,Claude,CHOCLO,interseccion
panama_geography_DIFÍCIL,0.683815062046051,1,False,muestra insuficiente — no interpretar como tendencia,0.683815062046051,0.683815062046051,0.0,Claude,CHOCLO,interseccion
argentina_tradition_FÁCIL,0.6793936789035797,1,False,muestra insuficiente — no interpretar como tendencia,0.6793936789035797,0.6793936789035797,0.0,Claude,CHOCLO,interseccion
chile_flora_FÁCIL,0.6763714551925659,1,False,muestra insuficiente — no interpretar como tendencia,0.6763714551925659,0.6763714551925659,0.0,Claude,CHOCLO,interseccion
bolivia_fauna_INTERMEDIA,0.675160139799118,1,False,muestra insuficiente — no interpretar como tendencia,0.675160139799118,0.675160139799118,0.0,Claude,CHOCLO,interseccion
peru_dish_FÁCIL,0.6722673177719116,1,False,muestra insuficiente — no interpretar como tendencia,0.6722673177719116,0.6722673177719116,0.0,Claude,CHOCLO,interseccion
colombia_dish_INTERMEDIA,0.6675350666046143,1,False,muestra insuficiente — no interpretar como tendencia,0.6675350666046143,0.6675350666046143,0.0,Claude,CHOCLO,interseccion
venezuela_object_FÁCIL,0.6667494773864746,1,False,muestra insuficiente — no interpretar como tendencia,0.6667494773864746,0.6667494773864746,0.0,Claude,CHOCLO,interseccion
chile_flora_INTERMEDIA,0.6660055816173553,1,False,muestra insuficiente — no interpretar como tendencia,0.6660055816173553,0.6660055816173553,0.0,Claude,CHOCLO,interseccion
cuba_fauna_DIFÍCIL,0.6627554297447205,1,False,muestra insuficiente — no interpretar como tendencia,0.6627554297447205,0.6627554297447205,0.0,Claude,CHOCLO,interseccion
costa rica_fauna_FÁCIL,0.6585890650749207,1,False,muestra insuficiente — no interpretar como tendencia,0.6585890650749207,0.6585890650749207,0.0,Claude,CHOCLO,interseccion
el salvador_tradition_DIFÍCIL,0.6535528600215912,1,False,muestra insuficiente — no interpretar como tendencia,0.6535528600215912,0.6535528600215912,0.0,Claude,CHOCLO,interseccion
republica dominicana_flora_INTERMEDIA,0.6521567106246948,1,False,muestra insuficiente — no interpretar como tendencia,0.6521567106246948,0.6521567106246948,0.0,Claude,CHOCLO,interseccion
paraguay_geography_FÁCIL,0.6520620584487915,1,False,muestra insuficiente — no interpretar como tendencia,0.6520620584487915,0.6520620584487915,0.0,Claude,CHOCLO,interseccion
cuba_object_FÁCIL,0.6467489898204803,1,False,muestra insuficiente — no interpretar como tendencia,0.6467489898204803,0.6467489898204803,0.0,Claude,CHOCLO,interseccion
argentina_fauna_DIFÍCIL,0.6467105448246002,1,False,muestra insuficiente — no interpretar como tendencia,0.6467105448246002,0.6467105448246002,0.0,Claude,CHOCLO,interseccion
mexico_flora_INTERMEDIA,0.645389050245285,1,False,muestra insuficiente — no interpretar como tendencia,0.645389050245285,0.645389050245285,0.0,Claude,CHOCLO,interseccion
argentina_dish_DIFÍCIL,0.6453468799591064,1,False,muestra insuficiente — no interpretar como tendencia,0.6453468799591064,0.6453468799591064,0.0,Claude,CHOCLO,interseccion
el salvador_geography_INTERMEDIA,0.6449080109596252,1,False,muestra insuficiente — no interpretar como tendencia,0.6449080109596252,0.6449080109596252,0.0,Claude,CHOCLO,interseccion
peru_flora_INTERMEDIA,0.6444992125034332,1,False,muestra insuficiente — no interpretar como tendencia,0.6444992125034332,0.6444992125034332,0.0,Claude,CHOCLO,interseccion
republica dominicana_object_INTERMEDIA,0.6440237164497375,1,False,muestra insuficiente — no interpretar como tendencia,0.6440237164497375,0.6440237164497375,0.0,Claude,CHOCLO,interseccion
venezuela_geography_DIFÍCIL,0.6422528028488159,1,False,muestra insuficiente — no interpretar como tendencia,0.6422528028488159,0.6422528028488159,0.0,Claude,CHOCLO,interseccion
peru_flora_DIFÍCIL,0.634591281414032,1,False,muestra insuficiente — no interpretar como tendencia,0.634591281414032,0.634591281414032,0.0,Claude,CHOCLO,interseccion
el salvador_fauna_INTERMEDIA,0.633443683385849,1,False,muestra insuficiente — no interpretar como tendencia,0.633443683385849,0.633443683385849,0.0,Claude,CHOCLO,interseccion
nicaragua_geography_INTERMEDIA,0.6251119673252106,1,False,muestra insuficiente — no interpretar como tendencia,0.6251119673252106,0.6251119673252106,0.0,Claude,CHOCLO,interseccion
costa rica_tradition_FÁCIL,0.6182987093925476,1,False,muestra insuficiente — no interpretar como tendencia,0.6182987093925476,0.6182987093925476,0.0,Claude,CHOCLO,interseccion
venezuela_fauna_INTERMEDIA,0.617902010679245,1,False,muestra insuficiente — no interpretar como tendencia,0.617902010679245,0.617902010679245,0.0,Claude,CHOCLO,interseccion
argentina_tradition_DIFÍCIL,0.6127414703369141,1,False,muestra insuficiente — no interpretar como tendencia,0.6127414703369141,0.6127414703369141,0.0,Claude,CHOCLO,interseccion
panama_object_DIFÍCIL,0.6122742295265198,1,False,muestra insuficiente — no interpretar como tendencia,0.6122742295265198,0.6122742295265198,0.0,Claude,CHOCLO,interseccion
peru_dish_INTERMEDIA,0.6078363060951233,1,False,muestra insuficiente — no interpretar como tendencia,0.6078363060951233,0.6078363060951233,0.0,Claude,CHOCLO,interseccion
peru_dish_DIFÍCIL,0.6068980693817139,1,False,muestra insuficiente — no interpretar como tendencia,0.6068980693817139,0.6068980693817139,0.0,Claude,CHOCLO,interseccion
nicaragua_dish_INTERMEDIA,0.6061891317367554,1,False,muestra insuficiente — no interpretar como tendencia,0.6061891317367554,0.6061891317367554,0.0,Claude,CHOCLO,interseccion
bolivia_tradition_INTERMEDIA,0.604998379945755,1,False,muestra insuficiente — no interpretar como tendencia,0.604998379945755,0.604998379945755,0.0,Claude,CHOCLO,interseccion
el salvador_dish_DIFÍCIL,0.6034723520278931,1,False,muestra insuficiente — no interpretar como tendencia,0.6034723520278931,0.6034723520278931,0.0,Claude,CHOCLO,interseccion
republica dominicana_geography_FÁCIL,0.597946286201477,1,False,muestra insuficiente — no interpretar como tendencia,0.597946286201477,0.597946286201477,0.0,Claude,CHOCLO,interseccion
costa rica_flora_INTERMEDIA,0.5967427492141724,1,False,muestra insuficiente — no interpretar como tendencia,0.5967427492141724,0.5967427492141724,0.0,Claude,CHOCLO,interseccion
mexico_object_INTERMEDIA,0.5953978300094604,1,False,muestra insuficiente — no interpretar como tendencia,0.5953978300094604,0.5953978300094604,0.0,Claude,CHOCLO,interseccion
honduras_geography_FÁCIL,0.5930532217025757,1,False,muestra insuficiente — no interpretar como tendencia,0.5930532217025757,0.5930532217025757,0.0,Claude,CHOCLO,interseccion
honduras_fauna_FÁCIL,0.5928597450256348,1,False,muestra insuficiente — no interpretar como tendencia,0.5928597450256348,0.5928597450256348,0.0,Claude,CHOCLO,interseccion
republica dominicana_object_DIFÍCIL,0.5903449058532715,1,False,muestra insuficiente — no interpretar como tendencia,0.5903449058532715,0.5903449058532715,0.0,Claude,CHOCLO,interseccion
mexico_fauna_INTERMEDIA,0.585747629404068,1,False,muestra insuficiente — no interpretar como tendencia,0.585747629404068,0.585747629404068,0.0,Claude,CHOCLO,interseccion
ecuador_fauna_INTERMEDIA,0.5842951536178589,1,False,muestra insuficiente — no interpretar como tendencia,0.5842951536178589,0.5842951536178589,0.0,Claude,CHOCLO,interseccion
colombia_dish_DIFÍCIL,0.5812053680419922,1,False,muestra insuficiente — no interpretar como tendencia,0.5812053680419922,0.5812053680419922,0.0,Claude,CHOCLO,interseccion
ecuador_fauna_FÁCIL,0.5795108079910278,1,False,muestra insuficiente — no interpretar como tendencia,0.5795108079910278,0.5795108079910278,0.0,Claude,CHOCLO,interseccion
ecuador_dish_FÁCIL,0.5765810012817383,1,False,muestra insuficiente — no interpretar como tendencia,0.5765810012817383,0.5765810012817383,0.0,Claude,CHOCLO,interseccion
mexico_dish_FÁCIL,0.5764940977096558,1,False,muestra insuficiente — no interpretar como tendencia,0.5764940977096558,0.5764940977096558,0.0,Claude,CHOCLO,interseccion
honduras_geography_INTERMEDIA,0.57545605301857,1,False,muestra insuficiente — no interpretar como tendencia,0.57545605301857,0.57545605301857,0.0,Claude,CHOCLO,interseccion
guatemala_geography_DIFÍCIL,0.5725154876708984,1,False,muestra insuficiente — no interpretar como tendencia,0.5725154876708984,0.5725154876708984,0.0,Claude,CHOCLO,interseccion
venezuela_dish_FÁCIL,0.5710096955299377,1,False,muestra insuficiente — no interpretar como tendencia,0.5710096955299377,0.5710096955299377,0.0,Claude,CHOCLO,interseccion
costa rica_fauna_INTERMEDIA,0.5707950592041016,1,False,muestra insuficiente — no interpretar como tendencia,0.5707950592041016,0.5707950592041016,0.0,Claude,CHOCLO,interseccion
republica dominicana_object_FÁCIL,0.5680466294288635,1,False,muestra insuficiente — no interpretar como tendencia,0.5680466294288635,0.5680466294288635,0.0,Claude,CHOCLO,interseccion
paraguay_dish_DIFÍCIL,0.5674219131469727,1,False,muestra insuficiente — no interpretar como tendencia,0.5674219131469727,0.5674219131469727,0.0,Claude,CHOCLO,interseccion
el salvador_geography_DIFÍCIL,0.5657185614109039,1,False,muestra insuficiente — no interpretar como tendencia,0.5657185614109039,0.5657185614109039,0.0,Claude,CHOCLO,interseccion
cuba_dish_FÁCIL,0.5632569193840027,1,False,muestra insuficiente — no interpretar como tendencia,0.5632569193840027,0.5632569193840027,0.0,Claude,CHOCLO,interseccion
cuba_dish_INTERMEDIA,0.5624492168426514,1,False,muestra insuficiente — no interpretar como tendencia,0.5624492168426514,0.5624492168426514,0.0,Claude,CHOCLO,interseccion
guatemala_tradition_INTERMEDIA,0.5621455609798431,1,False,muestra insuficiente — no interpretar como tendencia,0.5621455609798431,0.5621455609798431,0.0,Claude,CHOCLO,interseccion
peru_geography_FÁCIL,0.5602391958236694,1,False,muestra insuficiente — no interpretar como tendencia,0.5602391958236694,0.5602391958236694,0.0,Claude,CHOCLO,interseccion
republica dominicana_flora_FÁCIL,0.5581744909286499,1,False,muestra insuficiente — no interpretar como tendencia,0.5581744909286499,0.5581744909286499,0.0,Claude,CHOCLO,interseccion
el salvador_flora_INTERMEDIA,0.5575129389762878,1,False,muestra insuficiente — no interpretar como tendencia,0.5575129389762878,0.5575129389762878,0.0,Claude,CHOCLO,interseccion
bolivia_geography_FÁCIL,0.552102267742157,1,False,muestra insuficiente — no interpretar como tendencia,0.552102267742157,0.552102267742157,0.0,Claude,CHOCLO,interseccion
chile_public_figure_DIFÍCIL,0.5472270250320435,1,False,muestra insuficiente — no interpretar como tendencia,0.5472270250320435,0.5472270250320435,0.0,Claude,CHOCLO,interseccion
venezuela_geography_INTERMEDIA,0.5464317798614502,1,False,muestra insuficiente — no interpretar como tendencia,0.5464317798614502,0.5464317798614502,0.0,Claude,CHOCLO,interseccion
panama_fauna_FÁCIL,0.5435971021652222,1,False,muestra insuficiente — no interpretar como tendencia,0.5435971021652222,0.5435971021652222,0.0,Claude,CHOCLO,interseccion
bolivia_dish_INTERMEDIA,0.5415656268596649,1,False,muestra insuficiente — no interpretar como tendencia,0.5415656268596649,0.5415656268596649,0.0,Claude,CHOCLO,interseccion
chile_flora_DIFÍCIL,0.5393610894680023,1,False,muestra insuficiente — no interpretar como tendencia,0.5393610894680023,0.5393610894680023,0.0,Claude,CHOCLO,interseccion
bolivia_dish_DIFÍCIL,0.5372892618179321,1,False,muestra insuficiente — no interpretar como tendencia,0.5372892618179321,0.5372892618179321,0.0,Claude,CHOCLO,interseccion
venezuela_tradition_DIFÍCIL,0.5372506678104401,1,False,muestra insuficiente — no interpretar como tendencia,0.5372506678104401,0.5372506678104401,0.0,Claude,CHOCLO,interseccion
costa rica_flora_DIFÍCIL,0.5362672805786133,1,False,muestra insuficiente — no interpretar como tendencia,0.5362672805786133,0.5362672805786133,0.0,Claude,CHOCLO,interseccion
uruguay_flora_INTERMEDIA,0.5330581068992615,1,False,muestra insuficiente — no interpretar como tendencia,0.5330581068992615,0.5330581068992615,0.0,Claude,CHOCLO,interseccion
guatemala_tradition_FÁCIL,0.5329099297523499,1,False,muestra insuficiente — no interpretar como tendencia,0.5329099297523499,0.5329099297523499,0.0,Claude,CHOCLO,interseccion
ecuador_tradition_DIFÍCIL,0.5315467715263367,1,False,muestra insuficiente — no interpretar como tendencia,0.5315467715263367,0.5315467715263367,0.0,Claude,CHOCLO,interseccion
peru_fauna_FÁCIL,0.5313040316104889,1,False,muestra insuficiente — no interpretar como tendencia,0.5313040316104889,0.5313040316104889,0.0,Claude,CHOCLO,interseccion
cuba_flora_INTERMEDIA,0.5271938443183899,1,False,muestra insuficiente — no interpretar como tendencia,0.5271938443183899,0.5271938443183899,0.0,Claude,CHOCLO,interseccion
