interseccion,mae,n_preguntas,confiable,nota,mae_ci_lower,mae_ci_upper,mae_margin,method,config,group_level
republica dominicana_fauna_DIFÍCIL,0.4854758381843567,1,False,muestra insuficiente — no interpretar como tendencia,0.4854758381843567,0.4854758381843567,0.0,GPT,CHOCLO,interseccion
guatemala_flora_FÁCIL,0.4845215678215027,1,False,muestra insuficiente — no interpretar como tendencia,0.4845215678215027,0.4845215678215027,0.0,GPT,CHOCLO,interseccion
cuba_object_DIFÍCIL,0.48333603143692017,1,False,muestra insuficiente — no interpretar como tendencia,0.48333603143692017,0.48333603143692017,0.0,GPT,CHOCLO,interseccion
argentina_flora_FÁCIL,0.4801337718963623,1,False,muestra insuficiente — no interpretar como tendencia,0.4801337718963623,0.4801337718963623,0.0,GPT,CHOCLO,interseccion
paraguay_flora_FÁCIL,0.4794582724571228,1,False,muestra insuficiente — no interpretar como tendencia,0.4794582724571228,0.4794582724571228,0.0,GPT,CHOCLO,interseccion
paraguay_flora_INTERMEDIA,0.4775225520133972,1,False,muestra insuficiente — no interpretar como tendencia,0.4775225520133972,0.4775225520133972,0.0,GPT,CHOCLO,interseccion
panama_fauna_FÁCIL,0.47529399394989014,1,False,muestra insuficiente — no interpretar como tendencia,0.47529399394989014,0.47529399394989014,0.0,GPT,CHOCLO,interseccion
el salvador_dish_FÁCIL,0.4719935655593872,1,False,muestra insuficiente — no interpretar como tendencia,0.4719935655593872,0.4719935655593872,0.0,GPT,CHOCLO,interseccion
costa rica_fauna_INTERMEDIA,0.4699164628982544,1,False,muestra insuficiente — no interpretar como tendencia,0.4699164628982544,0.4699164628982544,0.0,GPT,CHOCLO,interseccion
guatemala_dish_FÁCIL,0.4690493941307068,1,False,muestra insuficiente — no interpretar como tendencia,0.4690493941307068,0.4690493941307068,0.0,GPT,CHOCLO,interseccion
cuba_flora_INTERMEDIA,0.46773761510849,1,False,muestra insuficiente — no interpretar como tendencia,0.46773761510849,0.46773761510849,0.0,GPT,CHOCLO,interseccion
ecuador_geography_DIFÍCIL,0.46482646465301514,1,False,muestra insuficiente — no interpretar como tendencia,0.46482646465301514,0.46482646465301514,0.0,GPT,CHOCLO,interseccion
costa rica_flora_DIFÍCIL,0.46245789527893066,1,False,muestra insuficiente — no interpretar como tendencia,0.46245789527893066,0.46245789527893066,0.0,GPT,CHOCLO,interseccion
ecuador_fauna_FÁCIL,0.4605576992034912,1,False,muestra insuficiente — no interpretar como tendencia,0.4605576992034912,0.4605576992034912,0.0,GPT,CHOCLO,interseccion
venezuela_geography_INTERMEDIA,0.45426231622695923,1,False,muestra insuficiente — no interpretar como tendencia,0.45426231622695923,0.45426231622695923,0.0,GPT,CHOCLO,interseccion
venezuela_geography_FÁCIL,0.4514119625091553,1,False,muestra insuficiente — no interpretar como tendencia,0.4514119625091553,0.4514119625091553,0.0,GPT,CHOCLO,interseccion
el salvador_flora_FÁCIL,0.44984662532806396,1,False,muestra insuficiente — no interpretar como tendencia,0.44984662532806396,0.44984662532806396,0.0,GPT,CHOCLO,interseccion
venezuela_tradition_DIFÍCIL,0.4495126008987427,1,False,muestra insuficiente — no interpretar como tendencia,0.4495126008987427,0.4495126008987427,0.0,GPT,CHOCLO,interseccion
colombia_public_figure_DIFÍCIL,0.44534051418304443,1,False,muestra insuficiente — no interpretar como tendencia,0.44534051418304443,0.44534051418304443,0.0,GPT,CHOCLO,interseccion
costa rica_flora_FÁCIL,0.4439777135848999,1,False,muestra insuficiente — no interpretar como tendencia,0.4439777135848999,0.4439777135848999,0.0,GPT,CHOCLO,interseccion
bolivia_geography_FÁCIL,0.44104355573654175,1,False,muestra insuficiente — no interpretar como tendencia,0.44104355573654175,0.44104355573654175,0.0,GPT,CHOCLO,interseccion
argentina_dish_INTERMEDIA,0.4402567148208618,1,False,muestra insuficiente — no interpretar como tendencia,0.4402567148208618,0.4402567148208618,0.0,GPT,CHOCLO,interseccion
colombia_dish_DIFÍCIL,0.4387047290802002,1,False,muestra insuficiente — no interpretar como tendencia,0.4387047290802002,0.4387047290802002,0.0,GPT,CHOCLO,interseccion
nicaragua_fauna_FÁCIL,0.4384516477584839,1,False,muestra insuficiente — no interpretar como tendencia,0.4384516477584839,0.4384516477584839,0.0,GPT,CHOCLO,interseccion
argentina_geography_FÁCIL,0.4379701614379883,1,False,muestra insuficiente — no interpretar como tendencia,0.4379701614379883,0.4379701614379883,0.0,GPT,CHOCLO,interseccion
bolivia_fauna_FÁCIL,0.4377087354660034,1,False,muestra insuficiente — no interpretar como tendencia,0.4377087354660034,0.4377087354660034,0.0,GPT,CHOCLO,interseccion
panama_object_DIFÍCIL,0.43430638313293457,1,False,muestra insuficiente — no interpretar como tendencia,0.43430638313293457,0.43430638313293457,0.0,GPT,CHOCLO,interseccion
mexico_fauna_FÁCIL,0.43293899297714233,1,False,muestra insuficiente — no interpretar como tendencia,0.43293899297714233,0.43293899297714233,0.0,GPT,CHOCLO,interseccion
el salvador_fauna_DIFÍCIL,0.42768532037734985,1,False,muestra insuficiente — no interpretar como tendencia,0.42768532037734985,0.42768532037734985,0.0,GPT,CHOCLO,interseccion
republica dominicana_flora_FÁCIL,0.4274282455444336,1,False,muestra insuficiente — no interpretar como tendencia,0.4274282455444336,0.4274282455444336,0.0,GPT,CHOCLO,interseccion
republica dominicana_object_INTERMEDIA,0.42700624465942383,1,False,muestra insuficiente — no interpretar como tendencia,0.42700624465942383,0.42700624465942383,0.0,GPT,CHOCLO,interseccion
ecuador_dish_INTERMEDIA,0.4255192279815674,1,False,muestra insuficiente — no interpretar como tendencia,0.4255192279815674,0.4255192279815674,0.0,GPT,CHOCLO,interseccion
uruguay_fauna_DIFÍCIL,0.4245487451553345,1,False,muestra insuficiente — no interpretar como tendencia,0.4245487451553345,0.4245487451553345,0.0,GPT,CHOCLO,interseccion
uruguay_flora_DIFÍCIL,0.42381685972213745,1,False,muestra insuficiente — no interpretar como tendencia,0.42381685972213745,0.42381685972213745,0.0,GPT,CHOCLO,interseccion
honduras_tradition_DIFÍCIL,0.4211825132369995,1,False,muestra insuficiente — no interpretar como tendencia,0.4211825132369995,0.4211825132369995,0.0,GPT,CHOCLO,interseccion
ecuador_tradition_FÁCIL,0.4184066653251648,1,False,muestra insuficiente — no interpretar como tendencia,0.4184066653251648,0.4184066653251648,0.0,GPT,CHOCLO,interseccion
colombia_fauna_DIFÍCIL,0.41781675815582275,1,False,muestra insuficiente — no interpretar como tendencia,0.41781675815582275,0.41781675815582275,0.0,GPT,CHOCLO,interseccion
bolivia_tradition_FÁCIL,0.41662514209747314,1,False,muestra insuficiente — no interpretar como tendencia,0.41662514209747314,0.41662514209747314,0.0,GPT,CHOCLO,interseccion
venezuela_fauna_FÁCIL,0.41640567779541016,1,False,muestra insuficiente — no interpretar como tendencia,0.41640567779541016,0.41640567779541016,0.0,GPT,CHOCLO,interseccion
honduras_fauna_FÁCIL,0.41338181495666504,1,False,muestra insuficiente — no interpretar como tendencia,0.41338181495666504,0.41338181495666504,0.0,GPT,CHOCLO,interseccion
bolivia_fauna_INTERMEDIA,0.4117918014526367,1,False,muestra insuficiente — no interpretar como tendencia,0.4117918014526367,0.4117918014526367,0.0,GPT,CHOCLO,interseccion
uruguay_geography_FÁCIL,0.4110327959060669,1,False,muestra insuficiente — no interpretar como tendencia,0.4110327959060669,0.4110327959060669,0.0,GPT,CHOCLO,interseccion
peru_geography_INTERMEDIA,0.40598833560943604,1,False,muestra insuficiente — no interpretar como tendencia,0.40598833560943604,0.40598833560943604,0.0,GPT,CHOCLO,interseccion
uruguay_flora_FÁCIL,0.4012528657913208,1,False,muestra insuficiente — no interpretar como tendencia,0.4012528657913208,0.4012528657913208,0.0,GPT,CHOCLO,interseccion
argentina_fauna_FÁCIL,0.40077394247055054,1,False,muestra insuficiente — no interpretar como tendencia,0.40077394247055054,0.40077394247055054,0.0,GPT,CHOCLO,interseccion
ecuador_flora_FÁCIL,0.3988708257675171,1,False,muestra insuficiente — no interpretar como tendencia,0.3988708257675171,0.3988708257675171,0.0,GPT,CHOCLO,interseccion
nicaragua_flora_DIFÍCIL,0.3981372117996216,1,False,muestra insuficiente — no interpretar como tendencia,0.3981372117996216,0.3981372117996216,0.0,GPT,CHOCLO,interseccion
mexico_dish_DIFÍCIL,0.396018385887146,1,False,muestra insuficiente — no interpretar como tendencia,0.396018385887146,0.396018385887146,0.0,GPT,CHOCLO,interseccion
uruguay_fauna_INTERMEDIA,0.3925850987434387,1,False,muestra insuficiente — no interpretar como tendencia,0.3925850987434387,0.3925850987434387,0.0,GPT,CHOCLO,interseccion
panama_tradition_INTERMEDIA,0.3921126127243042,1,False,muestra insuficiente — no interpretar como tendencia,0.3921126127243042,0.3921126127243042,0.0,GPT,CHOCLO,interseccion
el salvador_fauna_INTERMEDIA,0.3890717625617981,1,False,muestra insuficiente — no interpretar como tendencia,0.3890717625617981,0.3890717625617981,0.0,GPT,CHOCLO,interseccion
costa rica_geography_DIFÍCIL,0.38756853342056274,1,False,muestra insuficiente — no interpretar como tendencia,0.38756853342056274,0.38756853342056274,0.0,GPT,CHOCLO,interseccion
colombia_fauna_INTERMEDIA,0.3870229125022888,1,False,muestra insuficiente — no interpretar como tendencia,0.3870229125022888,0.3870229125022888,0.0,GPT,CHOCLO,interseccion
el salvador_flora_INTERMEDIA,0.3813304901123047,1,False,muestra insuficiente — no interpretar como tendencia,0.3813304901123047,0.3813304901123047,0.0,GPT,CHOCLO,interseccion
uruguay_dish_DIFÍCIL,0.3800991177558899,1,False,muestra insuficiente — no interpretar como tendencia,0.3800991177558899,0.3800991177558899,0.0,GPT,CHOCLO,interseccion
mexico_fauna_INTERMEDIA,0.38007795810699463,1,False,muestra insuficiente — no interpretar como tendencia,0.38007795810699463,0.38007795810699463,0.0,GPT,CHOCLO,interseccion
bolivia_fauna_DIFÍCIL,0.36775487661361694,1,False,muestra insuficiente — no interpretar como tendencia,0.36775487661361694,0.36775487661361694,0.0,GPT,CHOCLO,interseccion
costa rica_fauna_DIFÍCIL,0.3648409843444824,1,False,muestra insuficiente — no interpretar como tendencia,0.3648409843444824,0.3648409843444824,0.0,GPT,CHOCLO,interseccion
colombia_geography_DIFÍCIL,0.363641619682312,1,False,muestra insuficiente — no interpretar como tendencia,0.363641619682312,0.363641619682312,0.0,GPT,CHOCLO,interseccion
bolivia_tradition_INTERMEDIA,0.36079585552215576,1,False,muestra insuficiente — no interpretar como tendencia,0.36079585552215576,0.36079585552215576,0.0,GPT,CHOCLO,interseccion
el salvador_geography_FÁCIL,0.35936665534973145,1,False,muestra insuficiente — no interpretar como tendencia,0.35936665534973145,0.35936665534973145,0.0,GPT,CHOCLO,interseccion
panama_object_INTERMEDIA,0.35750091075897217,1,False,muestra insuficiente — no interpretar como tendencia,0.35750091075897217,0.35750091075897217,0.0,GPT,CHOCLO,interseccion
uruguay_geography_DIFÍCIL,0.35626697540283203,1,False,muestra insuficiente — no interpretar como tendencia,0.35626697540283203,0.35626697540283203,0.0,GPT,CHOCLO,interseccion
costa rica_tradition_INTERMEDIA,0.35568809509277344,1,False,muestra insuficiente — no interpretar como tendencia,0.35568809509277344,0.35568809509277344,0.0,GPT,CHOCLO,interseccion
colombia_geography_FÁCIL,0.35404354333877563,1,False,muestra insuficiente — no interpretar como tendencia,0.35404354333877563,0.35404354333877563,0.0,GPT,CHOCLO,interseccion
bolivia_tradition_DIFÍCIL,0.3539541959762573,1,False,muestra insuficiente — no interpretar como tendencia,0.3539541959762573,0.3539541959762573,0.0,GPT,CHOCLO,interseccion
ecuador_dish_DIFÍCIL,0.35058295726776123,1,False,muestra insuficiente — no interpretar como tendencia,0.35058295726776123,0.35058295726776123,0.0,GPT,CHOCLO,interseccion
paraguay_tradition_FÁCIL,0.350152850151062,1,False,muestra insuficiente — no interpretar como tendencia,0.350152850151062,0.350152850151062,0.0,GPT,CHOCLO,interseccion
bolivia_geography_DIFÍCIL,0.34929096698760986,1,False,muestra insuficiente — no interpretar como tendencia,0.34929096698760986,0.34929096698760986,0.0,GPT,CHOCLO,interseccion
cuba_object_INTERMEDIA,0.3420447111129761,1,False,muestra insuficiente — no interpretar como tendencia,0.3420447111129761,0.3420447111129761,0.0,GPT,CHOCLO,interseccion
bolivia_public_figure_DIFÍCIL,0.3402543067932129,1,False,muestra insuficiente — no interpretar como tendencia,0.3402543067932129,0.3402543067932129,0.0,GPT,CHOCLO,interseccion
uruguay_tradition_FÁCIL,0.3371371030807495,1,False,muestra insuficiente — no interpretar como tendencia,0.3371371030807495,0.3371371030807495,0.0,GPT,CHOCLO,interseccion
nicaragua_tradition_INTERMEDIA,0.3362085819244385,1,False,muestra insuficiente — no interpretar como tendencia,0.3362085819244385,0.3362085819244385,0.0,GPT,CHOCLO,interseccion
mexico_flora_FÁCIL,0.33475232124328613,1,False,muestra insuficiente — no interpretar como tendencia,0.33475232124328613,0.33475232124328613,0.0,GPT,CHOCLO,interseccion
paraguay_dish_DIFÍCIL,0.3324207067489624,1,False,muestra insuficiente — no interpretar como tendencia,0.3324207067489624,0.3324207067489624,0.0,GPT,CHOCLO,interseccion
honduras_fauna_INTERMEDIA,0.3211938738822937,1,False,muestra insuficiente — no interpretar como tendencia,0.3211938738822937,0.3211938738822937,0.0,GPT,CHOCLO,interseccion
panama_dish_DIFÍCIL,0.3165031671524048,1,False,muestra insuficiente — no interpretar como tendencia,0.3165031671524048,0.3165031671524048,0.0,GPT,CHOCLO,interseccion
ecuador_flora_INTERMEDIA,0.31576263904571533,1,False,muestra insuficiente — no interpretar como tendencia,0.31576263904571533,0.31576263904571533,0.0,GPT,CHOCLO,interseccion
mexico_object_FÁCIL,0.3142992854118347,1,False,muestra insuficiente — no interpretar como tendencia,0.3142992854118347,0.3142992854118347,0.0,GPT,CHOCLO,interseccion
nicaragua_dish_DIFÍCIL,0.31081724166870117,1,False,muestra insuficiente — no interpretar como tendencia,0.31081724166870117,0.31081724166870117,0.0,GPT,CHOCLO,interseccion
colombia_geography_INTERMEDIA,0.3009464740753174,1,False,muestra insuficiente — no interpretar como tendencia,0.3009464740753174,0.3009464740753174,0.0,GPT,CHOCLO,interseccion
honduras_dish_DIFÍCIL,0.30074918270111084,1,False,muestra insuficiente — no interpretar como tendencia,0.30074918270111084,0.30074918270111084,0.0,GPT,CHOCLO,interseccion
mexico_flora_DIFÍCIL,0.29879558086395264,1,False,muestra insuficiente — no interpretar como tendencia,0.29879558086395264,0.29879558086395264,0.0,GPT,CHOCLO,interseccion
nicaragua_tradition_DIFÍCIL,0.2952623963356018,1,False,muestra insuficiente — no interpretar como tendencia,0.2952623963356018,0.2952623963356018,0.0,GPT,CHOCLO,interseccion
mexico_tradition_DIFÍCIL,0.2904144525527954,1,False,muestra insuficiente — no interpretar como tendencia,0.2904144525527954,0.2904144525527954,0.0,GPT,CHOCLO,interseccion
ecuador_geography_INTERMEDIA,0.2902616858482361,1,False,muestra insuficiente — no interpretar como tendencia,0.2902616858482361,0.2902616858482361,0.0,GPT,CHOCLO,interseccion
costa rica_dish_INTERMEDIA,0.28614747524261475,1,False,muestra insuficiente — no interpretar como tendencia,0.28614747524261475,0.28614747524261475,0.0,GPT,CHOCLO,interseccion
peru_flora_FÁCIL,0.2823278307914734,1,False,muestra insuficiente — no interpretar como tendencia,0.2823278307914734,0.2823278307914734,0.0,GPT,CHOCLO,interseccion
peru_tradition_FÁCIL,0.275254487991333,1,False,muestra insuficiente — no interpretar como tendencia,0.275254487991333,0.275254487991333,0.0,GPT,CHOCLO,interseccion
el salvador_fauna_FÁCIL,0.2729642391204834,1,False,muestra insuficiente — no interpretar como tendencia,0.2729642391204834,0.2729642391204834,0.0,GPT,CHOCLO,interseccion
colombia_tradition_FÁCIL,0.26818931102752686,1,False,muestra insuficiente — no interpretar como tendencia,0.26818931102752686,0.26818931102752686,0.0,GPT,CHOCLO,interseccion
colombia_fauna_FÁCIL,0.25798100233078003,1,False,muestra insuficiente — no interpretar como tendencia,0.25798100233078003,0.25798100233078003,0.0,GPT,CHOCLO,interseccion
honduras_tradition_FÁCIL,0.25666701793670654,1,False,muestra insuficiente — no interpretar como tendencia,0.25666701793670654,0.25666701793670654,0.0,GPT,CHOCLO,interseccion
paraguay_geography_INTERMEDIA,0.24576473236083984,1,False,muestra insuficiente — no interpretar como tendencia,0.24576473236083984,0.24576473236083984,0.0,GPT,CHOCLO,interseccion
peru_tradition_INTERMEDIA,0.2438095211982727,1,False,muestra insuficiente — no interpretar como tendencia,0.2438095211982727,0.2438095211982727,0.0,GPT,CHOCLO,interseccion
republica dominicana_geography_INTERMEDIA,0.23962366580963135,1,False,muestra insuficiente — no interpretar como tendencia,0.23962366580963135,0.23962366580963135,0.0,GPT,CHOCLO,interseccion
el salvador_tradition_FÁCIL,0.23872756958007812,1,False,muestra insuficiente — no interpretar como tendencia,0.23872756958007812,0.23872756958007812,0.0,GPT,CHOCLO,interseccion
chile_geography_DIFÍCIL,0.20594340562820435,1,False,muestra insuficiente — no interpretar como tendencia,0.20594340562820435,0.20594340562820435,0.0,GPT,CHOCLO,interseccion
peru_tradition_DIFÍCIL,0.20378625392913818,1,False,muestra insuficiente — no interpretar como tendencia,0.20378625392913818,0.20378625392913818,0.0,GPT,CHOCLO,interseccion
panama_geography_INTERMEDIA,0.2003868818283081,1,False,muestra insuficiente — no interpretar como tendencia,0.2003868818283081,0.2003868818283081,0.0,GPT,CHOCLO,interseccion
venezuela_dish_DIFÍCIL,0.18929386138916016,1,False,muestra insuficiente — no interpretar como tendencia,0.18929386138916016,0.18929386138916016,0.0,GPT,CHOCLO,interseccion
paraguay_geography_DIFÍCIL,0.1876159906387329,1,False,muestra insuficiente — no interpretar como tendencia,0.1876159906387329,0.1876159906387329,0.0,GPT,CHOCLO,interseccion
cuba_flora_FÁCIL,0.18503308296203613,1,False,muestra insuficiente — no interpretar como tendencia,0.18503308296203613,0.18503308296203613,0.0,GPT,CHOCLO,interseccion
cuba_geography_DIFÍCIL,0.18142861127853394,1,False,muestra insuficiente — no interpretar como tendencia,0.18142861127853394,0.18142861127853394,0.0,GPT,CHOCLO,interseccion
mexico_dish_INTERMEDIA,0.16914701461791992,1,False,muestra insuficiente — no interpretar como tendencia,0.16914701461791992,0.16914701461791992,0.0,GPT,CHOCLO,interseccion
costa rica_dish_DIFÍCIL,0.1467224359512329,1,False,muestra insuficiente — no interpretar como tendencia,0.1467224359512329,0.1467224359512329,0.0,GPT,CHOCLO,interseccion
cuba_fauna_FÁCIL,0.14484405517578125,1,False,muestra insuficiente — no interpretar como tendencia,0.14484405517578125,0.14484405517578125,0.0,GPT,CHOCLO,interseccion
costa rica_dish_FÁCIL,0.13614237308502197,1,False,muestra insuficiente — no interpretar como tendencia,0.13614237308502197,0.13614237308502197,0.0,GPT,CHOCLO,interseccion
bolivia_dish_FÁCIL,0.13374221324920654,1,False,muestra insuficiente — no interpretar como tendencia,0.13374221324920654,0.13374221324920654,0.0,GPT,CHOCLO,interseccion
republica dominicana_fauna_FÁCIL,0.12065964937210083,1,False,muestra insuficiente — no interpretar como tendencia,0.12065964937210083,0.12065964937210083,0.0,GPT,CHOCLO,interseccion
argentina_tradition_INTERMEDIA,0.9945430932566524,1,False,muestra insuficiente — no interpretar como tendencia,0.9945430932566524,0.9945430932566524,0.0,Claude,CHOCLO,interseccion
argentina_geography_INTERMEDIA,0.9636550843715668,1,False,muestra insuficiente — no interpretar como tendencia,0.9636550843715668,0.9636550843715668,0.0,Claude,CHOCLO,interseccion
argentina_dish_FÁCIL,0.9586724787950516,1,False,muestra insuficiente — no interpretar como tendencia,0.9586724787950516,0.9586724787950516,0.0,Claude,CHOCLO,interseccion
colombia_tradition_INTERMEDIA,0.9418271854519844,1,False,muestra insuficiente — no interpretar como tendencia,0.9418271854519844,0.9418271854519844,0.0,Claude,CHOCLO,interseccion
costa rica_geography_INTERMEDIA,0.9123299494385719,1,False,muestra insuficiente — no interpretar como tendencia,0.9123299494385719,0.9123299494385719,0.0,Claude,CHOCLO,interseccion
venezuela_tradition_INTERMEDIA,0.9066265970468521,1,False,muestra insuficiente — no interpretar como tendencia,0.9066265970468521,0.9066265970468521,0.0,Claude,CHOCLO,interseccion
republica dominicana_dish_DIFÍCIL,0.9033368900418282,1,False,muestra insuficiente — no interpretar como tendencia,0.9033368900418282,0.9033368900418282,0.0,Claude,CHOCLO,interseccion
ecuador_tradition_FÁCIL,0.899713784456253,1,False,muestra insuficiente — no interpretar como tendencia,0.899713784456253,0.899713784456253,0.0,Claude,CHOCLO,interseccion
uruguay_tradition_INTERMEDIA,0.8971177041530609,1,False,muestra insuficiente — no interpretar como tendencia,0.8971177041530609,0.8971177041530609,0.0,Claude,CHOCLO,interseccion
nicaragua_geography_FÁCIL,0.8958479017019272,1,False,muestra insuficiente — no interpretar como tendencia,0.8958479017019272,0.8958479017019272,0.0,Claude,CHOCLO,interseccion
venezuela_object_INTERMEDIA,0.8858566731214523,1,False,muestra insuficiente — no interpretar como tendencia,0.8858566731214523,0.8858566731214523,0.0,Claude,CHOCLO,interseccion
colombia_public_figure_FÁCIL,0.8843988701701164,1,False,muestra insuficiente — no interpretar como tendencia,0.8843988701701164,0.8843988701701164,0.0,Claude,CHOCLO,interseccion
honduras_geography_DIFÍCIL,0.8834620863199234,1,False,muestra insuficiente — no interpretar como tendencia,0.8834620863199234,0.8834620863199234,0.0,Claude,CHOCLO,interseccion
mexico_fauna_DIFÍCIL,0.8759312927722931,1,False,muestra insuficiente — no interpretar como tendencia,0.8759312927722931,0.8759312927722931,0.0,Claude,CHOCLO,interseccion
uruguay_dish_FÁCIL,0.8650593161582947,1,False,muestra insuficiente — no interpretar como tendencia,0.8650593161582947,0.8650593161582947,0.0,Claude,CHOCLO,interseccion
republica dominicana_flora_DIFÍCIL,0.8648522794246674,1,False,muestra insuficiente — no interpretar como tendencia,0.8648522794246674,0.8648522794246674,0.0,Claude,CHOCLO,interseccion
mexico_tradition_INTERMEDIA,0.8617252707481384,1,False,muestra insuficiente — no interpretar como tendencia,0.8617252707481384,0.8617252707481384,0.0,Claude,CHOCLO,interseccion
panama_fauna_INTERMEDIA,0.8581320941448212,1,False,muestra insuficiente — no interpretar como tendencia,0.8581320941448212,0.8581320941448212,0.0,Claude,CHOCLO,interseccion
republica dominicana_fauna_INTERMEDIA,0.8514022380113602,1,False,muestra insuficiente — no interpretar como tendencia,0.8514022380113602,0.8514022380113602,0.0,Claude,CHOCLO,interseccion
panama_geography_FÁCIL,0.8491425812244415,1,False,muestra insuficiente — no interpretar como tendencia,0.8491425812244415,0.8491425812244415,0.0,Claude,CHOCLO,interseccion
venezuela_dish_INTERMEDIA,0.8489014804363251,1,False,muestra insuficiente — no interpretar como tendencia,0.8489014804363251,0.8489014804363251,0.0,Claude,CHOCLO,interseccion
argentina_fauna_INTERMEDIA,0.8374840319156647,1,False,muestra insuficiente — no interpretar como tendencia,0.8374840319156647,0.8374840319156647,0.0,Claude,CHOCLO,interseccion
chile_geography_INTERMEDIA,0.8305171430110931,1,False,muestra insuficiente — no interpretar como tendencia,0.8305171430110931,0.8305171430110931,0.0,Claude,CHOCLO,interseccion
honduras_dish_INTERMEDIA,0.8269296735525131,1,False,muestra insuficiente — no interpretar como tendencia,0.8269296735525131,0.8269296735525131,0.0,Claude,CHOCLO,interseccion
paraguay_tradition_DIFÍCIL,0.8183466196060181,1,False,muestra insuficiente — no interpretar como tendencia,0.8183466196060181,0.8183466196060181,0.0,Claude,CHOCLO,interseccion
chile_tradition_FÁCIL,0.8116597235202789,1,False,muestra insuficiente — no interpretar como tendencia,0.8116597235202789,0.8116597235202789,0.0,Claude,CHOCLO,interseccion
nicaragua_tradition_FÁCIL,0.8083761781454086,1,False,muestra insuficiente — no interpretar como tendencia,0.8083761781454086,0.8083761781454086,0.0,Claude,CHOCLO,interseccion
republica dominicana_dish_FÁCIL,0.8072122633457184,1,False,muestra insuficiente — no interpretar como tendencia,0.8072122633457184,0.8072122633457184,0.0,Claude,CHOCLO,interseccion
argentina_geography_DIFÍCIL,0.8067847490310669,1,False,muestra insuficiente — no interpretar como tendencia,0.8067847490310669,0.8067847490310669,0.0,Claude,CHOCLO,interseccion
chile_tradition_INTERMEDIA,0.8054805099964142,1,False,muestra insuficiente — no interpretar como tendencia,0.8054805099964142,0.8054805099964142,0.0,Claude,CHOCLO,interseccion
chile_public_figure_INTERMEDIA,0.801581859588623,1,False,muestra insuficiente — no interpretar como tendencia,0.801581859588623,0.801581859588623,0.0,Claude,CHOCLO,interseccion
chile_dish_FÁCIL,0.800475001335144,1,False,muestra insuficiente — no interpretar como tendencia,0.800475001335144,0.800475001335144,0.0,Claude,CHOCLO,interseccion
cuba_fauna_INTERMEDIA,0.7955144345760345,1,False,muestra insuficiente — no interpretar como tendencia,0.7955144345760345,0.7955144345760345,0.0,Claude,CHOCLO,interseccion
el salvador_tradition_INTERMEDIA,0.7913412153720856,1,False,muestra insuficiente — no interpretar como tendencia,0.7913412153720856,0.7913412153720856,0.0,Claude,CHOCLO,interseccion
venezuela_fauna_DIFÍCIL,0.7897493839263916,1,False,muestra insuficiente — no interpretar como tendencia,0.7897493839263916,0.7897493839263916,0.0,Claude,CHOCLO,interseccion
nicaragua_fauna_INTERMEDIA,0.7860121130943298,1,False,muestra insuficiente — no interpretar como tendencia,0.7860121130943298,0.7860121130943298,0.0,Claude,CHOCLO,interseccion
panama_dish_FÁCIL,0.7826598286628723,1,False,muestra insuficiente — no interpretar como tendencia,0.7826598286628723,0.7826598286628723,0.0,Claude,CHOCLO,interseccion
guatemala_dish_DIFÍCIL,0.7818223536014557,1,False,muestra insuficiente — no interpretar como tendencia,0.7818223536014557,0.7818223536014557,0.0,Claude,CHOCLO,interseccion
paraguay_tradition_INTERMEDIA,0.7814062684774399,1,False,muestra insuficiente — no interpretar como tendencia,0.7814062684774399,0.7814062684774399,0.0,Claude,CHOCLO,interseccion
uruguay_geography_DIFÍCIL,0.7775227278470993,1,False,muestra insuficiente — no interpretar como tendencia,0.7775227278470993,0.7775227278470993,0.0,Claude,CHOCLO,interseccion
ecuador_geography_FÁCIL,0.7765761762857437,1,False,muestra insuficiente — no interpretar como tendencia,0.7765761762857437,0.7765761762857437,0.0,Claude,CHOCLO,interseccion
honduras_dish_FÁCIL,0.7705294191837311,1,False,muestra insuficiente — no interpretar como tendencia,0.7705294191837311,0.7705294191837311,0.0,Claude,CHOCLO,interseccion
peru_fauna_DIFÍCIL,0.7698867917060852,1,False,muestra insuficiente — no interpretar como tendencia,0.7698867917060852,0.7698867917060852,0.0,Claude,CHOCLO,interseccion
republica dominicana_dish_INTERMEDIA,0.7654621750116348,1,False,muestra insuficiente — no interpretar como tendencia,0.7654621750116348,0.7654621750116348,0.0,Claude,CHOCLO,interseccion
guatemala_dish_INTERMEDIA,0.7649452388286591,1,False,muestra insuficiente — no interpretar como tendencia,0.7649452388286591,0.7649452388286591,0.0,Claude,CHOCLO,interseccion
costa rica_tradition_DIFÍCIL,0.759622722864151,1,False,muestra insuficiente — no interpretar como tendencia,0.759622722864151,0.759622722864151,0.0,Claude,CHOCLO,interseccion
honduras_flora_DIFÍCIL,0.7578796446323395,1,False,muestra insuficiente — no interpretar como tendencia,0.7578796446323395,0.7578796446323395,0.0,Claude,CHOCLO,interseccion
argentina_flora_DIFÍCIL,0.7561971098184586,1,False,muestra insuficiente — no interpretar como tendencia,0.7561971098184586,0.7561971098184586,0.0,Claude,CHOCLO,interseccion
guatemala_geography_FÁCIL,0.753000020980835,1,False,muestra insuficiente — no interpretar como tendencia,0.753000020980835,0.753000020980835,0.0,Claude,CHOCLO,interseccion
paraguay_object_INTERMEDIA,0.7476675510406494,1,False,muestra insuficiente — no interpretar como tendencia,0.7476675510406494,0.7476675510406494,0.0,Claude,CHOCLO,interseccion
